id,u,x,y,z
5801,374.95812745414,0.44,0.57,0
5802,378.62580534258,0.45,0.57,0
5803,382.28153912109,0.46,0.57,0
5804,385.92809054535,0.47,0.57,0
5805,389.56803518801,0.48,0.57,0
5806,393.2038163852,0.49,0.57,0
5807,396.8377921344,0.5,0.57,0
5808,400.47227916618,0.51,0.57,0
5809,404.10959236697,0.52,0.57,0
5810,407.75208592379,0.53,0.57,0
5811,411.40219291984,0.54,0.57,0
5812,415.06246582462,0.55,0.57,0
5813,418.73562347977,0.56,0.57,0
5814,422.42460137498,0.57,0.57,0
5815,426.13260781977,0.58,0.57,0
5816,429.86318684614,0.59,0.57,0
5817,433.62030262253,0.6,0.57,0
5818,437.4084380991,0.61,0.57,0
5819,441.23271453449,0.62,0.57,0
5820,445.0990506559,0.63,0.57,0
5821,449.01436937456,0.64,0.57,0
5822,452.98687699818,0.65,0.57,0
5823,457.02644425926,0.66,0.57,0
5824,461.14515678478,0.67,0.57,0
5825,465.35811410395,0.68,0.57,0
5826,469.68466468629,0.69,0.57,0
5827,474.15036173257,0.7,0.57,0
5828,478.79028194628,0.71,0.57,0
5829,483.65514373094,0.72,0.57,0
5830,488.82317242248,0.73,0.57,0
5831,494.42652884535,0.74,0.57,0
5832,500.73999595596,0.75,0.57,0
5833,508.01942506304,0.76,0.57,0
5834,516.49087857852,0.77,0.57,0
5835,526.36355033738,0.78,0.57,0
5836,537.70259155334,0.79,0.57,0
5837,550.21767561215,0.8,0.57,0
5838,563.24327272044,0.81,0.57,0
5839,576.11410284111,0.82,0.57,0
5840,588.50737910647,0.83,0.57,0
5841,600.40261169313,0.84,0.57,0
5842,611.8974095817,0.85,0.57,0
5843,623.09211380408,0.86,0.57,0
5844,634.05393229442,0.87,0.57,0
5845,644.82088197234,0.88,0.57,0
5846,655.41741738889,0.89,0.57,0
5847,665.86797820417,0.9,0.57,0
5848,676.20327759675,0.91,0.57,0
5849,686.45940067565,0.92,0.57,0
5850,696.67227135328,0.93,0.57,0
5851,706.87041360164,0.94,0.57,0
5852,717.0679799176,0.95,0.57,0
5853,727.25881205553,0.96,0.57,0
5854,737.41148636518,0.97,0.57,0
5855,747.46478045545,0.98,0.57,0
5856,757.32435060646,0.99,0.57,0
5857,766.86406605693,1,0.57,0
5858,9.8504311076232,0.01,0.58,0
5859,0,0,0.58,0
5860,19.792637089367,0.02,0.58,0
5861,29.917218775239,0.03,0.58,0
5862,40.313754525276,0.04,0.58,0
5863,51.072387785995,0.05,0.58,0
5864,62.283519770442,0.06,0.58,0
5865,74.027485415734,0.07,0.58,0
5866,86.344643465443,0.08,0.58,0
5867,99.18945803987,0.09,0.58,0
5868,112.40043671253,0.1,0.58,0
5869,125.71936842268,0.11,0.58,0
5870,138.85077345631,0.12,0.58,0
5871,151.52949574215,0.13,0.58,0
5872,163.56306288418,0.14,0.58,0
5873,174.85781882211,0.15,0.58,0
5874,185.48302558673,0.16,0.58,0
5875,195.74894533894,0.17,0.58,0
5876,206.2057320153,0.18,0.58,0
5877,217.45941760997,0.19,0.58,0
5878,229.49286351335,0.2,0.58,0
5879,241.67999301503,0.21,0.58,0
5880,253.9350685675,0.22,0.58,0
5881,265.96505127675,0.23,0.58,0
5882,278.38295868952,0.24,0.58,0
5883,288.72619092284,0.25,0.58,0
5884,296.8048672439,0.26,0.58,0
5885,303.28057678884,0.27,0.58,0
5886,308.94529632574,0.28,0.58,0
5887,314.11577084729,0.29,0.58,0
5888,318.95232475339,0.3,0.58,0
5889,323.54733893731,0.31,0.58,0
5890,327.95988332229,0.32,0.58,0
5891,332.23024410216,0.33,0.58,0
5892,336.38719504031,0.34,0.58,0
5893,340.45209298692,0.35,0.58,0
5894,344.44126923069,0.36,0.58,0
5895,348.36752030813,0.37,0.58,0
5896,352.24108316287,0.38,0.58,0
5897,356.07029449524,0.39,0.58,0
5898,359.86205455072,0.4,0.58,0
5899,363.62215951331,0.41,0.58,0
5900,367.35554938529,0.42,0.58,0
5901,371.06649111225,0.43,0.58,0
5902,374.75872682603,0.44,0.58,0
5903,378.43558426043,0.45,0.58,0
5904,382.10006921166,0.46,0.58,0
5905,385.75494015886,0.47,0.58,0
5906,389.40277076178,0.48,0.58,0
5907,393.04600447177,0.49,0.58,0
5908,396.68700181447,0.5,0.58,0
5909,400.32808311239,0.51,0.58,0
5910,403.97156936234,0.52,0.58,0
5911,407.61982360232,0.53,0.58,0
5912,411.27529014086,0.54,0.58,0
5913,414.94053635467,0.55,0.58,0
5914,418.61830144294,0.56,0.58,0
5915,422.31154776529,0.57,0.58,0
5916,426.02351991417,0.58,0.58,0
5917,429.75781033295,0.59,0.58,0
5918,433.51844777488,0.6,0.58,0
5919,437.3100019643,0.61,0.58,0
5920,441.13771088092,0.62,0.58,0
5921,445.00765010762,0.63,0.58,0
5922,448.92695476778,0.64,0.58,0
5923,452.90411787065,0.65,0.58,0
5924,456.94940763559,0.66,0.58,0
5925,461.07546246712,0.67,0.58,0
5926,465.29817306956,0.68,0.58,0
5927,469.63805150301,0.69,0.58,0
5928,474.1224667022,0.7,0.58,0
5929,478.78942967593,0.71,0.58,0
5930,483.69469810551,0.72,0.58,0
5931,488.92698107772,0.73,0.58,0
5932,494.6425994095,0.74,0.58,0
5933,501.14938400991,0.75,0.58,0
5934,508.64668932876,0.76,0.58,0
5935,517.38516549193,0.77,0.58,0
5936,527.57000281821,0.78,0.58,0
5937,539.21575948711,0.79,0.58,0
5938,551.93313646785,0.8,0.58,0
5939,564.99188069439,0.81,0.58,0
5940,577.76798900727,0.82,0.58,0
5941,590.02135460333,0.83,0.58,0
5942,601.78445980899,0.84,0.58,0
5943,613.1738354617,0.85,0.58,0
5944,624.291306672,0.86,0.58,0
5945,635.19941593011,0.87,0.58,0
5946,645.93015199344,0.88,0.58,0
5947,656.50227323394,0.89,0.58,0
5948,666.9354241369,0.9,0.58,0
5949,677.25664957965,0.91,0.58,0
5950,687.49949227816,0.92,0.58,0
5951,697.69846991268,0.93,0.58,0
5952,707.88192135718,0.94,0.58,0
5953,718.06539873778,0.95,0.58,0
5954,728.24646506203,0.96,0.58,0
5955,738.40075465817,0.97,0.58,0
5956,748.47855072454,0.98,0.58,0
5957,758.40154132055,0.99,0.58,0
5958,768.06184396903,1,0.58,0
5959,9.9275877640718,0.01,0.59,0
5960,0,0,0.59,0
5961,19.942250691082,0.02,0.59,0
5962,30.12909067719,0.03,0.59,0
5963,40.570040231823,0.04,0.59,0
5964,51.343261427929,0.05,0.59,0
5965,62.520788641026,0.06,0.59,0
5966,74.159458453785,0.07,0.59,0
5967,86.280387809947,0.08,0.59,0
5968,98.8404663886,0.09,0.59,0
5969,111.7119444072,0.1,0.59,0
5970,124.68795837183,0.11,0.59,0
5971,137.51813177818,0.12,0.59,0
5972,149.9640710752,0.13,0.59,0
5973,161.84754875365,0.14,0.59,0
5974,173.08475358662,0.15,0.59,0
5975,183.73678766463,0.16,0.59,0
5976,194.06580787193,0.17,0.59,0
5977,204.52984867262,0.18,0.59,0
5978,215.62144682797,0.19,0.59,0
5979,227.39657952596,0.2,0.59,0
5980,239.49970904114,0.21,0.59,0
5981,251.8667506058,0.22,0.59,0
5982,264.18017645792,0.23,0.59,0
5983,276.80792886228,0.24,0.59,0
5984,287.53337303856,0.25,0.59,0
5985,295.94665977264,0.26,0.59,0
5986,302.64171380331,0.27,0.59,0
5987,308.39957473197,0.28,0.59,0
5988,313.62428208361,0.29,0.59,0
5989,318.49767963903,0.3,0.59,0
5990,323.12055701501,0.31,0.59,0
5991,327.55623937067,0.32,0.59,0
5992,331.84687566961,0.33,0.59,0
5993,336.02224970026,0.34,0.59,0
5994,340.10427947662,0.35,0.59,0
5995,344.10961387098,0.36,0.59,0
5996,348.05123191159,0.37,0.59,0
5997,351.93947748377,0.38,0.59,0
5998,355.78274966232,0.39,0.59,0
5999,359.58798455126,0.4,0.59,0
6000,363.36100082082,0.41,0.59,0
6001,367.10675138204,0.42,0.59,0
6002,370.82951096341,0.43,0.59,0
6003,374.53302753371,0.44,0.59,0
6004,378.22063358852,0.45,0.59,0
6005,381.89533962456,0.46,0.59,0
6006,385.55990950307,0.47,0.59,0
6007,389.21692230182,0.48,0.59,0
6008,392.86882881283,0.49,0.59,0
6009,396.51799712785,0.5,0.59,0
6010,400.16675715739,0.51,0.59,0
6011,403.81744021212,0.52,0.59,0
6012,407.47242288036,0.53,0.59,0
6013,411.13416555651,0.54,0.59,0
6014,414.80525517035,0.55,0.59,0
6015,418.48845600721,0.56,0.59,0
6016,422.18676288555,0.57,0.59,0
6017,425.90346396098,0.58,0.59,0
6018,429.64220870517,0.59,0.59,0
6019,433.40710240615,0.6,0.59,0
6020,437.20281755516,0.61,0.59,0
6021,441.03472951038,0.62,0.59,0
6022,444.90910039744,0.63,0.59,0
6023,448.83331956116,0.64,0.59,0
6024,452.81622667884,0.65,0.59,0
6025,456.8685725628,0.66,0.59,0
6026,461.00367687251,0.67,0.59,0
6027,465.23841626051,0.68,0.59,0
6028,469.59477224657,0.69,0.59,0
6029,474.10239608407,0.7,0.59,0
6030,478.80329951423,0.71,0.59,0
6031,483.76006867908,0.72,0.59,0
6032,489.07559254676,0.73,0.59,0
6033,494.9481467446,0.74,0.59,0
6034,501.67024242595,0.75,0.59,0
6035,509.43258169202,0.76,0.59,0
6036,518.48875735506,0.77,0.59,0
6037,529.03601586445,0.78,0.59,0
6038,541.01551334913,0.79,0.59,0
6039,553.91870715684,0.8,0.59,0
6040,566.9669620812,0.81,0.59,0
6041,579.60867397761,0.82,0.59,0
6042,591.69664206026,0.83,0.59,0
6043,603.31281872139,0.84,0.59,0
6044,614.58780627878,0.85,0.59,0
6045,625.62187299976,0.86,0.59,0
6046,636.4713436548,0.87,0.59,0
6047,647.1614510573,0.88,0.59,0
6048,657.70494862687,0.89,0.59,0
6049,668.11656795952,0.9,0.59,0
6050,678.41965854214,0.91,0.59,0
6051,688.64527822898,0.92,0.59,0
6052,698.82662268988,0.93,0.59,0
6053,708.99201312716,0.94,0.59,0
6054,719.15864035934,0.95,0.59,0
6055,729.32811873703,0.96,0.59,0
6056,739.48369537626,0.97,0.59,0
6057,749.58807592776,0.98,0.59,0
6058,759.58082370949,0.99,0.59,0
6059,769.3757955516,1,0.59,0
6060,10.005976445557,0.01,0.6,0
6061,0,0,0.6,0
6062,20.092738910089,0.02,0.6,0
6063,30.338395603044,0.03,0.6,0
6064,40.816120051995,0.04,0.6,0
6065,51.592196885411,0.05,0.6,0
6066,62.722870331376,0.06,0.6,0
6067,74.24723565465,0.07,0.6,0
6068,86.173863832696,0.08,0.6,0
6069,98.4631508615,0.09,0.6,0
6070,111.01264175624,0.1,0.6,0
6071,123.65589568567,0.11,0.6,0
6072,136.18383671649,0.12,0.6,0
6073,148.38849494006,0.13,0.6,0
6074,160.10981611376,0.14,0.6,0
6075,171.27293829071,0.15,0.6,0
6076,181.92892157297,0.16,0.6,0
6077,192.29379691183,0.17,0.6,0
6078,202.73887879878,0.18,0.6,0
6079,213.65964491173,0.19,0.6,0
6080,225.16810990491,0.2,0.6,0
6081,237.11992369686,0.21,0.6,0
6082,249.52074695102,0.22,0.6,0
6083,262.0884826092,0.23,0.6,0
6084,274.91759784682,0.24,0.6,0
6085,286.03765029197,0.25,0.6,0
6086,294.81148897953,0.26,0.6,0
6087,301.82784784775,0.27,0.6,0
6088,307.72099598296,0.28,0.6,0
6089,313.02748222916,0.29,0.6,0
6090,317.95358440857,0.3,0.6,0
6091,322.61624037222,0.31,0.6,0
6092,327.0840522511,0.32,0.6,0
6093,331.40205177158,0.33,0.6,0
6094,335.6016353631,0.34,0.6,0
6095,339.70564640346,0.35,0.6,0
6096,343.73128906265,0.36,0.6,0
6097,347.69188604165,0.37,0.6,0
6098,351.59800173101,0.38,0.6,0
6099,355.4581807921,0.39,0.6,0
6100,359.2794582393,0.4,0.6,0
6101,363.06772062301,0.41,0.6,0
6102,366.82796997818,0.42,0.6,0
6103,370.56451720624,0.43,0.6,0
6104,374.28113776938,0.44,0.6,0
6105,377.98118709599,0.45,0.6,0
6106,381.66769508028,0.46,0.6,0
6107,385.34344270276,0.47,0.6,0
6108,389.01102559321,0.48,0.6,0
6109,392.67291055531,0.49,0.6,0
6110,396.33148096236,0.5,0.6,0
6111,399.98908366376,0.51,0.6,0
6112,403.64806695182,0.52,0.6,0
6113,407.31082632778,0.53,0.6,0
6114,410.97984459855,0.54,0.6,0
6115,414.6577340517,0.55,0.6,0
6116,418.3472900834,0.56,0.6,0
6117,422.05154681215,0.57,0.6,0
6118,425.77384410676,0.58,0.6,0
6119,429.51789940877,0.59,0.6,0
6120,433.28790761594,0.6,0.6,0
6121,437.08866172499,0.61,0.6,0
6122,440.92570043716,0.62,0.6,0
6123,444.80550691837,0.63,0.6,0
6124,448.73577415573,0.64,0.6,0
6125,452.72576143116,0.65,0.6,0
6126,456.78680747139,0.66,0.6,0
6127,460.93307472717,0.67,0.6,0
6128,465.18267801006,0.68,0.6,0
6129,469.55948745149,0.69,0.6,0
6130,474.09613585091,0.7,0.6,0
6131,478.83956037303,0.71,0.6,0
6132,483.86355305701,0.72,0.6,0
6133,489.2876440941,0.73,0.6,0
6134,495.36954963676,0.74,0.6,0
6135,502.33220635353,0.75,0.6,0
6136,510.40269293823,0.76,0.6,0
6137,519.83472670182,0.77,0.6,0
6138,530.79449162846,0.78,0.6,0
6139,543.12036114338,0.79,0.6,0
6140,556.17027109254,0.8,0.6,0
6141,569.15109607798,0.81,0.6,0
6142,581.61691489888,0.82,0.6,0
6143,593.51669573888,0.83,0.6,0
6144,604.97422722032,0.84,0.6,0
6145,616.12809413529,0.85,0.6,0
6146,627.07382181649,0.86,0.6,0
6147,637.86012219788,0.87,0.6,0
6148,648.50500142341,0.88,0.6,0
6149,659.01511226945,0.89,0.6,0
6150,669.40036306802,0.9,0.6,0
6151,679.68054495625,0.91,0.6,0
6152,689.88438356865,0.92,0.6,0
6153,700.04391318233,0.93,0.6,0
6154,710.18762924518,0.94,0.6,0
6155,720.33457677564,0.95,0.6,0
6156,730.49067988723,0.96,0.6,0
6157,740.64715803693,0.97,0.6,0
6158,750.77982929536,0.98,0.6,0
6159,760.847728843,0.99,0.6,0
6160,770.79013639108,1,0.6,0
6161,10.081695752513,0.01,0.61,0
6162,0,0,0.61,0
6163,20.236571767823,0.02,0.61,0
6164,30.534631282145,0.03,0.61,0
6165,41.039777690716,0.04,0.61,0
6166,51.807244870684,0.05,0.61,0
6167,62.880417639309,0.06,0.61,0
6168,74.285706156242,0.07,0.61,0
6169,86.024016172577,0.08,0.61,0
6170,98.059533713116,0.09,0.61,0
6171,110.30865378853,0.1,0.61,0
6172,122.63647902714,0.11,0.61,0
6173,134.87006382326,0.12,0.61,0
6174,146.83224851844,0.13,0.61,0
6175,158.38319956069,0.14,0.61,0
6176,169.45651788907,0.15,0.61,0
6177,180.09256090711,0.16,0.61,0
6178,190.46492607146,0.17,0.61,0
6179,200.868308174,0.18,0.61,0
6180,211.61949629599,0.19,0.61,0
6181,222.86716933279,0.2,0.61,0
6182,234.61734513284,0.21,0.61,0
6183,246.95888187716,0.22,0.61,0
6184,259.70325991018,0.23,0.61,0
6185,272.69076868435,0.24,0.61,0
6186,284.19540304092,0.25,0.61,0
6187,293.37724054229,0.26,0.61,0
6188,300.76732106431,0.27,0.61,0
6189,306.88674942605,0.28,0.61,0
6190,312.30523267115,0.29,0.61,0
6191,317.30678942367,0.3,0.61,0
6192,322.02485099681,0.31,0.61,0
6193,326.53617030397,0.32,0.61,0
6194,330.89034808807,0.33,0.61,0
6195,335.12118837931,0.34,0.61,0
6196,339.25299609021,0.35,0.61,0
6197,343.30384323373,0.36,0.61,0
6198,347.2876183114,0.37,0.61,0
6199,351.2152607986,0.38,0.61,0
6200,355.09557354567,0.39,0.61,0
6201,358.93577286039,0.4,0.61,0
6202,362.74187550644,0.41,0.61,0
6203,366.51897963633,0.42,0.61,0
6204,370.27146916777,0.43,0.61,0
6205,374.00317622566,0.44,0.61,0
6206,377.71750240929,0.45,0.61,0
6207,381.41751610871,0.46,0.61,0
6208,385.10603183847,0.47,0.61,0
6209,388.78567550423,0.48,0.61,0
6210,392.45894060703,0.49,0.61,0
6211,396.12823750458,0.5,0.61,0
6212,399.79593790156,0.51,0.61,0
6213,403.46441638867,0.52,0.61,0
6214,407.13609480976,0.53,0.61,0
6215,410.81348475924,0.54,0.61,0
6216,414.49923278938,0.55,0.61,0
6217,418.19617220195,0.56,0.61,0
6218,421.90738581018,0.57,0.61,0
6219,425.6362739389,0.58,0.61,0
6220,429.38663498016,0.59,0.61,0
6221,433.16276950305,0.6,0.61,0
6222,436.96961268307,0.61,0.61,0
6223,440.81289655278,0.62,0.61,0
6224,444.69936838404,0.63,0.61,0
6225,448.63708517146,0.64,0.61,0
6226,452.63581663168,0.65,0.61,0
6227,456.70762298016,0.66,0.61,0
6228,460.86771036619,0.67,0.61,0
6229,465.13577741516,0.68,0.61,0
6230,469.53812239743,0.69,0.61,0
6231,474.1114462773,0.7,0.61,0
6232,478.90945489549,0.71,0.61,0
6233,484.0183137011,0.72,0.61,0
6234,489.60116230293,0.73,0.61,0
6235,495.92338434796,0.74,0.61,0
6236,503.1660894757,0.75,0.61,0
6237,511.59434366345,0.76,0.61,0
6238,521.46146377325,0.77,0.61,0
6239,532.87815278192,0.78,0.61,0
6240,545.53928746248,0.79,0.61,0
6241,558.67120149307,0.8,0.61,0
6242,571.51861631172,0.81,0.61,0
6243,583.76937585639,0.82,0.61,0
6244,595.4628760004,0.83,0.61,0
6245,606.7538117259,0.84,0.61,0
6246,617.78216800576,0.85,0.61,0
6247,628.63576254436,0.86,0.61,0
6248,639.35464734655,0.87,0.61,0
6249,649.94941495494,0.88,0.61,0
6250,660.420786738,0.89,0.61,0
6251,670.77414041189,0.9,0.61,0
6252,681.02600147064,0.91,0.61,0
6253,691.20300036077,0.92,0.61,0
6254,701.33624536141,0.93,0.61,0
6255,711.45458446396,0.94,0.61,0
6256,721.57910193411,0.95,0.61,0
6257,731.72019946437,0.96,0.61,0
6258,741.87722197787,0.97,0.61,0
6259,752.03950657053,0.98,0.61,0
6260,762.1868631442,0.99,0.61,0
6261,772.28773875435,1,0.61,0
6262,10.150930649872,0.01,0.62,0
6263,0,0,0.62,0
6264,20.366562468765,0.02,0.62,0
6265,30.708191640904,0.03,0.62,0
6266,41.230533443506,0.04,0.62,0
6267,51.979027060809,0.05,0.62,0
6268,62.9870112104,0.06,0.62,0
6269,74.272174907075,0.07,0.62,0
6270,85.831031669744,0.08,0.62,0
6271,97.631361221808,0.09,0.62,0
6272,109.60378975347,0.1,0.62,0
6273,121.63800641087,0.11,0.62,0
6274,133.59170440515,0.12,0.62,0
6275,145.31659845084,0.13,0.62,0
6276,156.69323683297,0.14,0.62,0
6277,167.66333890407,0.15,0.62,0
6278,178.25704156465,0.16,0.62,0
6279,188.61076212879,0.17,0.62,0
6280,198.95521031613,0.18,0.62,0
6281,209.54558801009,0.19,0.62,0
6282,220.54960845803,0.2,0.62,0
6283,232.06940692977,0.21,0.62,0
6284,244.26335755652,0.22,0.62,0
6285,257.05779458415,0.23,0.62,0
6286,270.13245376214,0.24,0.62,0
6287,281.98128537621,0.25,0.62,0
6288,291.62462864255,0.26,0.62,0
6289,299.40045697811,0.27,0.62,0
6290,305.85453031035,0.28,0.62,0
6291,311.43357814236,0.29,0.62,0
6292,316.5422680792,0.3,0.62,0
6293,321.33531459932,0.31,0.62,0
6294,325.90457044294,0.32,0.62,0
6295,330.3056560897,0.33,0.62,0
6296,334.57628704579,0.34,0.62,0
6297,338.74279298332,0.35,0.62,0
6298,342.82457499627,0.36,0.62,0
6299,346.83637568482,0.37,0.62,0
6300,350.78971867067,0.38,0.62,0
6301,354.6938096877,0.39,0.62,0
6302,358.55615230012,0.4,0.62,0
6303,362.38297325806,0.41,0.62,0
6304,366.1795262795,0.42,0.62,0
6305,369.95031551392,0.43,0.62,0
6306,373.69926688511,0.44,0.62,0
6307,377.42985640397,0.45,0.62,0
6308,381.14521616029,0.46,0.62,0
6309,384.84821390349,0.47,0.62,0
6310,388.54152262293,0.48,0.62,0
6311,392.22767839012,0.49,0.62,0
6312,395.90913060368,0.5,0.62,0
6313,399.58828799944,0.51,0.62,0
6314,403.26756134475,0.52,0.62,0
6315,406.9494090122,0.53,0.62,0
6316,410.63638074415,0.54,0.62,0
6317,414.33116614574,0.55,0.62,0
6318,418.03664680158,0.56,0.62,0
6319,421.75596475816,0.57,0.62,0
6320,425.49259313543,0.58,0.62,0
6321,429.25042546297,0.59,0.62,0
6322,433.03388867028,0.6,0.62,0
6323,436.84808671318,0.61,0.62,0
6324,440.69898202773,0.62,0.62,0
6325,444.59363893571,0.63,0.62,0
6326,448.54055575159,0.64,0.62,0
6327,452.55012792633,0.65,0.62,0
6328,456.63530915361,0.66,0.62,0
6329,460.81263079621,0.67,0.62,0
6330,465.10376314462,0.68,0.62,0
6331,469.53836046191,0.69,0.62,0
6332,474.15829264605,0.7,0.62,0
6333,479.02816829698,0.71,0.62,0
6334,484.24997978961,0.72,0.62,0
6335,490.05192831653,0.73,0.62,0
6336,496.6309166248,0.74,0.62,0
6337,504.20622326017,0.75,0.62,0
6338,513.05036046264,0.76,0.62,0
6339,523.41397678499,0.77,0.62,0
6340,535.31545960001,0.78,0.62,0
6341,548.26615601042,0.79,0.62,0
6342,561.39077751242,0.8,0.62,0
6343,574.03664897568,0.81,0.62,0
6344,586.03966464211,0.82,0.62,0
6345,597.51494082305,0.83,0.62,0
6346,608.63536355602,0.84,0.62,0
6347,619.53603547641,0.85,0.62,0
6348,630.29465867442,0.86,0.62,0
6349,640.94203155457,0.87,0.62,0
6350,651.481473095,0.88,0.62,0
6351,661.90820701364,0.89,0.62,0
6352,672.22356259614,0.9,0.62,0
6353,682.44121960343,0.91,0.62,0
6354,692.58603933372,0.92,0.62,0
6355,702.68845192608,0.93,0.62,0
6356,712.7778396053,0.94,0.62,0
6357,722.87744649209,0.95,0.62,0
6358,733.00218836075,0.96,0.62,0
6359,743.15952349517,0.97,0.62,0
6360,753.35239308942,0.98,0.62,0
6361,763.58230378604,0.99,0.62,0
6362,773.85047100746,1,0.62,0
6363,10.210402319281,0.01,0.63,0
6364,0,0,0.63,0
6365,20.476686614762,0.02,0.63,0
6366,30.851371305011,0.03,0.63,0
6367,41.380526210684,0.04,0.63,0
6368,52.101204723354,0.05,0.63,0
6369,63.039084700385,0.06,0.63,0
6370,74.205968879274,0.07,0.63,0
6371,85.595991209807,0.08,0.63,0
6372,97.180163912831,0.09,0.63,0
6373,108.90005938873,0.1,0.63,0
6374,120.66467396779,0.11,0.63,0
6375,132.35715608328,0.12,0.63,0
6376,143.85483762331,0.13,0.63,0
6377,155.05737297117,0.14,0.63,0
6378,165.91421939908,0.15,0.63,0
6379,176.44662355831,0.16,0.63,0
6380,186.76001332283,0.17,0.63,0
6381,197.0340984277,0.18,0.63,0
6382,207.47667846463,0.19,0.63,0
6383,218.26056153119,0.2,0.63,0
6384,229.54093766491,0.21,0.63,0
6385,241.51848809198,0.22,0.63,0
6386,254.22041156873,0.23,0.63,0
6387,267.28194651145,0.24,0.63,0
6388,279.40904412496,0.25,0.63,0
6389,289.51357598265,0.26,0.63,0
6390,297.71703278903,0.27,0.63,0
6391,304.55306054683,0.28,0.63,0
6392,310.38798906942,0.29,0.63,0
6393,315.64000803462,0.3,0.63,0
6394,320.53537477678,0.31,0.63,0
6395,325.1797617738,0.32,0.63,0
6396,329.64113115361,0.33,0.63,0
6397,333.96174903661,0.34,0.63,0
6398,338.17111300038,0.35,0.63,0
6399,342.29048965096,0.36,0.63,0
6400,346.33588844025,0.37,0.63,0
6401,350.31967638894,0.38,0.63,0
6402,354.25164982992,0.39,0.63,0
6403,358.13973289434,0.4,0.63,0
6404,361.99046091846,0.41,0.63,0
6405,365.80931788143,0.42,0.63,0
6406,369.6009861484,0.43,0.63,0
6407,373.3695307401,0.44,0.63,0
6408,377.11853901015,0.45,0.63,0
6409,380.85123508316,0.46,0.63,0
6410,384.57056544031,0.47,0.63,0
6411,388.27927090386,0.48,0.63,0
6412,391.97994837119,0.49,0.63,0
6413,395.67510290055,0.5,0.63,0
6414,399.36719414764,0.51,0.63,0
6415,403.05868188988,0.52,0.63,0
6416,406.75207371304,0.53,0.63,0
6417,410.44996941067,0.54,0.63,0
6418,414.15511241746,0.55,0.63,0
6419,417.87044557892,0.56,0.63,0
6420,421.5991833183,0.57,0.63,0
6421,425.34488738159,0.58,0.63,0
6422,429.11156584479,0.59,0.63,0
6423,432.90379574712,0.6,0.63,0
6424,436.72688454028,0.61,0.63,0
6425,440.58707183116,0.62,0.63,0
6426,444.49180667158,0.63,0.63,0
6427,448.45012874541,0.64,0.63,0
6428,452.47320650199,0.65,0.63,0
6429,456.5751320638,0.66,0.63,0
6430,460.77410529792,0.67,0.63,0
6431,465.09447951931,0.68,0.63,0
6432,469.56988802336,0.69,0.63,0
6433,474.25112062275,0.7,0.63,0
6434,479.21391095341,0.71,0.63,0
6435,484.60551287254,0.72,0.63,0
6436,490.65591812528,0.73,0.63,0
6437,497.53046590242,0.74,0.63,0
6438,505.48983331006,0.75,0.63,0
6439,514.81925144529,0.76,0.63,0
6440,525.73813809305,0.77,0.63,0
6441,538.12242168991,0.78,0.63,0
6442,551.2738312429,0.79,0.63,0
6443,564.28495284525,0.8,0.63,0
6444,576.66737208076,0.81,0.63,0
6445,588.39970011968,0.82,0.63,0
6446,599.65158226936,0.83,0.63,0
6447,610.60139747925,0.84,0.63,0
6448,621.37407775774,0.85,0.63,0
6449,632.03559716468,0.86,0.63,0
6450,642.60739230426,0.87,0.63,0
6451,653.08598964858,0.88,0.63,0
6452,663.46179081667,0.89,0.63,0
6453,673.73270514434,0.9,0.63,0
6454,683.91007923734,0.91,0.63,0
6455,694.0173954346,0.92,0.63,0
6456,704.08463693458,0.93,0.63,0
6457,714.14186964445,0.94,0.63,0
6458,724.21454489084,0.95,0.63,0
6459,734.32202020829,0.96,0.63,0
6460,744.4796591485,0.97,0.63,0
6461,754.70377882417,0.98,0.63,0
6462,765.01804781191,0.99,0.63,0
6463,775.45965739626,1,0.63,0
6464,10.257707046574,0.01,0.64,0
6465,0,0,0.64,0
6466,20.562653950873,0.02,0.64,0
6467,30.958988692189,0.03,0.64,0
6468,41.484939727259,0.04,0.64,0
6469,52.170534617414,0.05,0.64,0
6470,63.035647100605,0.06,0.64,0
6471,74.088050570056,0.07,0.64,0
6472,85.320650408515,0.08,0.64,0
6473,96.707310335981,0.09,0.64,0
6474,108.19818583087,0.1,0.64,0
6475,119.71762821584,0.11,0.64,0
6476,131.169640776,0.12,0.64,0
6477,142.45342714191,0.13,0.64,0
6478,153.48569531016,0.14,0.64,0
6479,164.22306314355,0.15,0.64,0
6480,174.67972562501,0.16,0.64,0
6481,184.93645549644,0.17,0.64,0
6482,195.13369141389,0.18,0.64,0
6483,205.44273892304,0.19,0.64,0
6484,216.03168629471,0.2,0.64,0
6485,227.0777535078,0.21,0.64,0
6486,238.79700463521,0.22,0.64,0
6487,251.2829433602,0.23,0.64,0
6488,264.21685469582,0.24,0.64,0
6489,276.51002289309,0.25,0.64,0
6490,287.0392646468,0.26,0.64,0
6491,295.70940040718,0.27,0.64,0
6492,302.93475422315,0.28,0.64,0
6493,309.11780695386,0.29,0.64,0
6494,314.58092051334,0.3,0.64,0
6495,319.60808948968,0.31,0.64,0
6496,324.35107912393,0.32,0.64,0
6497,328.88877236733,0.33,0.64,0
6498,333.2717347333,0.34,0.64,0
6499,337.53351957138,0.35,0.64,0
6500,341.69823186447,0.36,0.64,0
6501,345.78361499207,0.37,0.64,0
6502,349.80323419651,0.38,0.64,0
