id,u,x,y,z
5931,0.72996699589049,0.73,0.58,0
5932,0.73996660029055,0.74,0.58,0
5933,0.74996621478957,0.75,0.58,0
5934,0.75996583894762,0.76,0.58,0
5935,0.7699654785864,0.77,0.58,0
5936,0.77996513506273,0.78,0.58,0
5937,0.78996480802988,0.79,0.58,0
5938,0.79996450178048,0.8,0.58,0
5939,0.80996421415663,0.81,0.58,0
5940,0.81996394550147,0.82,0.58,0
5941,0.82996369600835,0.83,0.58,0
5942,0.83996346160427,0.84,0.58,0
5943,0.84996324317029,0.85,0.58,0
5944,0.85996303900262,0.86,0.58,0
5945,0.86996285038326,0.87,0.58,0
5946,0.87996268011045,0.88,0.58,0
5947,0.88996252894797,0.89,0.58,0
5948,0.89996239845994,0.9,0.58,0
5949,0.90996228452039,0.91,0.58,0
5950,0.91996218651358,0.92,0.58,0
5951,0.92996210572044,0.93,0.58,0
5952,0.93996204003294,0.94,0.58,0
5953,0.94996198671058,0.95,0.58,0
5954,0.95996194433058,0.96,0.58,0
5955,0.96996191530979,0.97,0.58,0
5956,0.97996189548734,0.98,0.58,0
5957,0.98996188529987,0.99,0.58,0
5958,0.9999618808977,1,0.58,0
5959,0.0099995418496545,0.01,0.59,0
5960,0,0,0.59,0
5961,0.019999081890137,0.02,0.59,0
5962,0.029998623864978,0.03,0.59,0
5963,0.039998165959906,0.04,0.59,0
5964,0.049997707855285,0.05,0.59,0
5965,0.059997252201364,0.06,0.59,0
5966,0.069996797237024,0.07,0.59,0
5967,0.079996342319995,0.08,0.59,0
5968,0.089995887699597,0.09,0.59,0
5969,0.099995432704569,0.1,0.59,0
5970,0.10999497729831,0.11,0.59,0
5971,0.11999452135906,0.12,0.59,0
5972,0.12999406587473,0.13,0.59,0
5973,0.13999361122627,0.14,0.59,0
5974,0.14999315758111,0.15,0.59,0
5975,0.15999270502345,0.16,0.59,0
5976,0.16999225513385,0.17,0.59,0
5977,0.17999180895975,0.18,0.59,0
5978,0.18999136482055,0.19,0.59,0
5979,0.19999092289122,0.2,0.59,0
5980,0.20999048340726,0.21,0.59,0
5981,0.21999004588215,0.22,0.59,0
5982,0.22998961002934,0.23,0.59,0
5983,0.23998917556329,0.24,0.59,0
5984,0.24998874492888,0.25,0.59,0
5985,0.25998831718329,0.26,0.59,0
5986,0.26998788800623,0.27,0.59,0
5987,0.27998745776849,0.28,0.59,0
5988,0.28998702746597,0.29,0.59,0
5989,0.2999865953729,0.3,0.59,0
5990,0.30998616163652,0.31,0.59,0
5991,0.31998572828409,0.32,0.59,0
5992,0.32998529537457,0.33,0.59,0
5993,0.33998486169886,0.34,0.59,0
5994,0.34998442743066,0.35,0.59,0
5995,0.35998399417651,0.36,0.59,0
5996,0.36998356290415,0.37,0.59,0
5997,0.37998313241133,0.38,0.59,0
5998,0.38998270181287,0.39,0.59,0
5999,0.39998227038757,0.4,0.59,0
6000,0.40998183559146,0.41,0.59,0
6001,0.41998139698364,0.42,0.59,0
6002,0.42998095545971,0.43,0.59,0
6003,0.43998050942332,0.44,0.59,0
6004,0.44998005820324,0.45,0.59,0
6005,0.45997960213978,0.46,0.59,0
6006,0.46997914078054,0.47,0.59,0
6007,0.47997867530769,0.48,0.59,0
6008,0.48997820641418,0.49,0.59,0
6009,0.49997773320155,0.5,0.59,0
6010,0.50997725629876,0.51,0.59,0
6011,0.51997677552319,0.52,0.59,0
6012,0.52997628910685,0.53,0.59,0
6013,0.53997579828161,0.54,0.59,0
6014,0.54997530515208,0.55,0.59,0
6015,0.55997480911017,0.56,0.59,0
6016,0.56997431029346,0.57,0.59,0
6017,0.57997381030443,0.58,0.59,0
6018,0.58997331138182,0.59,0.59,0
6019,0.59997281548028,0.6,0.59,0
6020,0.60997232184007,0.61,0.59,0
6021,0.61997183194882,0.62,0.59,0
6022,0.62997134837201,0.63,0.59,0
6023,0.63997087016162,0.64,0.59,0
6024,0.64997039793036,0.65,0.59,0
6025,0.65996993305436,0.66,0.59,0
6026,0.66996947773169,0.67,0.59,0
6027,0.67996903310025,0.68,0.59,0
6028,0.68996859588883,0.69,0.59,0
6029,0.6999681668318,0.7,0.59,0
6030,0.7099677478207,0.71,0.59,0
6031,0.71996733588889,0.72,0.59,0
6032,0.7299669299129,0.73,0.59,0
6033,0.73996653328579,0.74,0.59,0
6034,0.74996614668055,0.75,0.59,0
6035,0.75996576945193,0.76,0.59,0
6036,0.76996540733676,0.77,0.59,0
6037,0.7799650618538,0.78,0.59,0
6038,0.78996473292803,0.79,0.59,0
6039,0.79996442498832,0.8,0.59,0
6040,0.80996413578001,0.81,0.59,0
6041,0.81996386545289,0.82,0.59,0
6042,0.82996361413362,0.83,0.59,0
6043,0.83996337788639,0.84,0.59,0
6044,0.84996315777851,0.85,0.59,0
6045,0.85996295213609,0.86,0.59,0
6046,0.86996276209828,0.87,0.59,0
6047,0.87996259033436,0.88,0.59,0
6048,0.88996243766299,0.89,0.59,0
6049,0.89996230582818,0.9,0.59,0
6050,0.90996219080926,0.91,0.59,0
6051,0.91996209191786,0.92,0.59,0
6052,0.9299620102895,0.93,0.59,0
6053,0.93996194377776,0.94,0.59,0
6054,0.94996188973327,0.95,0.59,0
6055,0.95996184684727,0.96,0.59,0
6056,0.96996181751481,0.97,0.59,0
6057,0.97996179745465,0.98,0.59,0
6058,0.98996178705466,0.99,0.59,0
6059,0.99996178255825,1,0.59,0
6060,0.0099995404883683,0.01,0.6,0
6061,0,0,0.6,0
6062,0.019999079326287,0.02,0.6,0
6063,0.02999862026721,0.03,0.6,0
6064,0.039998161341938,0.04,0.6,0
6065,0.04999770217556,0.05,0.6,0
6066,0.05999724552139,0.06,0.6,0
6067,0.069996789733852,0.07,0.6,0
6068,0.079996334179994,0.08,0.6,0
6069,0.089995878996928,0.09,0.6,0
6070,0.099995423338419,0.1,0.6,0
6071,0.1099949670813,0.11,0.6,0
6072,0.11999451023909,0.12,0.6,0
6073,0.12999405400949,0.13,0.6,0
6074,0.13999359875138,0.14,0.6,0
6075,0.14999314437977,0.15,0.6,0
6076,0.15999269079918,0.16,0.6,0
6077,0.16999223963137,0.17,0.6,0
6078,0.17999179207584,0.18,0.6,0
6079,0.1899913465627,0.19,0.6,0
